31152,17782,Reid Foley,13,marker,writingutensils,Wallet,8,23.21,2021-12-19 10:26:24,Singapore,Singapore,Things Remembered,62706,Y, 
43855,46227,Tommy Schwartz,23,ti89,calculatortypes,null,5,68.23,2021-10-02 05:26:24,China,Meishan,Mod Cloth,87739,Y, 
12447,31747,Zaria Davies,4,artpaper,paper,Internet Banking,6,34.1,2021-09-13 05:26:24,China,Meishan,Anthropologie,95306,Y, 
14228,95850,Kaleigh Martinez,21,ti84,calculatortypes,Card,1,14.2,2021-10-13 07:26:24,United States,San Francisco,Twist Office Products,85482,Y, 
15969,20525,Kyan Middleton,25,ti83plus,calculatortypes,UPI,3,4.32,2021-04-01 11:26:24,Russia,Saint Petersburg,Shoplet,35063,Y, 
55181,75351,Francesca Strickland,2,pencil,writingutensils,UPI,7,56.58,2021-01-13 14:26:24,Pakistan,Rawalpindi,Office Depot and Office Max,53281,Y, 
75643,30811,Kayley Escobar,23,ti89,calculatortypes,Card,1,14.2,2021-07-12 14:26:24,North Korea,Pyongyang,Costco,19887,Y, 
34619,75198,Slade Wilkins,4,artpaper,paper,UPI,7,56.58,2021-04-25 09:26:24,Saudi Arabia,Jeddah,Crane & Co.,74877,Y, 
32842,65441,Madalynn Strong,7,clip,officesupplies,Wallet,4,12.56,2021-05-15 12:26:24,Nigeria,Lagos,CB2,41447,Y, 
93684,95156,Ronin Whitehead,13,marker,writingutensils,Wallet,8,23.21,2021-02-26 13:26:24,Yemen,Sanaa,The Container Store,44024,Y, 
47229,25714,Juliet Wu,25,ti83plus,calculatortypes,Wallet,8,23.21,2021-12-10 06:26:24,United Arab Emirates,Dubai,Night Owl Paper Goods,12837,Y, 
39745,17744,Jamal Abbott,6,folder,officesupplies,null,3,4.32,2021-02-05 09:26:24,United States,Phoenix,W.B. Mason,40305,Y, 
30223,72453,Caitlin Cox,13,marker,writingutensils,Internet Banking,2,60.18,2021-11-19 05:26:24,United States,Houston,Crate & Barrel,85095,Y, 
63506,60790,Julio Bradley,4,artpaper,paper,Wallet,4,12.56,2021-05-28 10:26:24,Thailand,Bangkok,Crate & Barrel,48557,Y, 
94273,44190,Jayvion Conley,14,gridpaper,paper,Card,1,14.2,2021-11-24 11:26:24,China,Shanwei,Crate & Barrel,97699,Y, 
59513,11947,Jessie Moyer,16,officechair,officesupplies,Card,1,14.2,2021-09-07 08:26:24,United States,New York,Gallery Leather,24753,Y, 
79701,52708,Jamarcus Cline,25,ti83plus,calculatortypes,UPI,3,4.32,2021-09-27 12:26:24,United Kingdom,London,Office Depot and Office Max,17560,Y, 
31683,51476,Luciana Poole,2,pencil,writingutensils,Card,1,14.2,2021-07-11 13:26:24,Canada,Toronto,West Elm,63031,Y, 
66648,75157,Glenn Collier,7,clip,officesupplies,Internet Banking,2,60.18,2021-04-24 14:26:24,China,Yongzhou,Mochi Things,88726,Y, 
89115,79222,Josh Mathews,1,pen,writtingutensils,Wallet,4,12.56,2021-05-24 14:26:24,Saudi Arabia,Jeddah,This is Why I’m Broke,47143,N,Invalid Account #
94492,80841,James Ramos,12,eraser,writingutensils,Internet Banking,6,34.1,2021-03-07 06:26:24,India,Mumbai,Anthropologie,68925,Y, 
94824,72770,Jase Payne,15,typingpaper,paper,null,4,12.56,2021-09-17 06:26:24,Syria,Damascus,Rifle Paper Co.,53079,Y, 
87650,10485,Leila Odom,1,pen,writtingutensils,Wallet,8,23.21,2021-08-29 12:26:24,India,Patna,Gallery Leather,18655,Y, 
49093,72590,Jesse Jensen,10,clipboard,measurement,Card,1,14.2,2021-09-08 13:26:24,Saudi Arabia,Jeddah,Paper Source,19256,Y, 
81093,57512,Catalina Weaver,11,bin,officesupplies,Card,1,14.2,2021-03-17 10:26:24,Turkey,Istanbul,Things Remembered,14602,Y, 
68822,32301,Keenan Ellison,24,BAIIplus,calculatortypes,Internet Banking,2,60.18,2021-12-30 08:26:24,South Korea,Seoul,Shoplet,26793,Y, 
88756,95833,Dayton Yang,23,ti89,calculatortypes,UPI,7,56.58,2021-06-27 06:26:24,India,Mumbai,Catching Fireflies,29828,Y, 
42216,46784,Enrique Diaz,7,clip,officesupplies,Card,1,14.2,2021-02-11 12:26:24,United States,Chicago,Wayfair,56062,Y, 
31951,60414,Anastasia Mckinney,21,ti84,calculatortypes,Card,1,14.2,2021-01-13 10:26:24,United States,Denver,Knock Knock,64144,N,Expired Card
37354,61880,Glenn Collier,7,clip,officesupplies,Card,1,14.2,2021-06-13 09:26:24,Pakistan,Rawalpindi,Glam & Paper,84489,Y, 
54371,29701,Dayton Yang,18,ruler,measurement,Wallet,4,12.56,2021-05-25 14:26:24,Saudi Arabia,Jeddah,Supply Geeks,56040,Y, 
42522,90182,Eliza Gamble,19,protractor,measurement,null,3,4.32,2021-11-01 13:26:24,Yemen,Sanaa,Night Owl Paper Goods,98139,Y, 
62063,41906,Yareli Silva,23,ti89,calculatortypes,UPI,7,56.58,2021-03-13 09:26:24,United States,Austin,Ultimate Office,82477,Y, 
22126,84540,Josh Mathews,23,ti89,calculatortypes,Wallet,8,23.21,2021-10-04 06:26:24,China,null,West Elm,11762,Y, 
31309,14061,Jayvion Salas,22,ti84plus,calculatortypes,Card,1,14.2,2021-06-29 08:26:24,Italy,Rome,Uline,31492,N,Invalid Expiration Date
31387,13602,Finn Bradshaw,25,ti83plus,calculatortypes,Wallet,4,12.56,2021-10-28 08:26:24,United States,Miami,Supply Geeks,38641,Y, 
56691,89771,Yaretzi Casey,7,clip,officesupplies,Card,5,68.23,2021-04-17 07:26:24,United States,Los Angeles,Anthropologie,44739,Y, 
35603,84025,Hillary Walters,23,ti89,calculatortypes,Wallet,8,23.21,2021-03-09 05:26:24,United States,Charlotte,Mochi Things,88027,Y, 
35482,10341,Brittany Goodwin,15,typingpaper,paper,UPI,3,4.32,2021-12-12 13:26:24,United States,Portland,See Jane Work,82246,Y, 
96170,15547,Hudson Lutz,25,ti83plus,calculatortypes,Wallet,4,12.56,2021-11-03 07:26:24,China,Guangyuan,Muji,25032,Y, 
68592,50841,Anabelle Roman,9,leadpen,writingutensils,Card,1,14.2,2021-07-29 07:26:24,United States,New York,Ultimate Office,67759,Y, 
78978,89754,Trevor Duran,12,eraser,writingutensils,null,1,14.2,2021-01-25 09:26:24,Indonesia,Jakarta,West Elm,12332,Y, 
59807,63463,Wyatt Lara,25,ti83plus,calculatortypes,Internet Banking,2,60.18,2021-08-03 10:26:24,China,Shaoguan,See Jane Work,22187,Y, 
43789,27716,Clare Fuller,22,ti84plus,calculatortypes,UPI,7,56.58,2021-05-17 08:26:24,Ecuador,Guayaquil,W.B. Mason,42499,N,Limit Exceeded
70732,63470,Greyson Wolf,25,ti83plus,calculatortypes,Internet Banking,2,60.18,2021-05-27 12:26:24,United States,Miami,Target,82762,Y, 
45025,16296,Devyn Acevedo,1,pen,writtingutensils,Internet Banking,6,34.1,2021-03-10 08:26:24,Peru,Lima,Think Geek,53759,Y, 
27511,30864,Jordyn Newman,16,officechair,officesupplies,UPI,7,56.58,2021-02-19 10:26:24,South Korea,Busan,Knock Knock,74974,Y, 
78801,71065,Luna Pitts,18,ruler,measurement,UPI,3,4.32,2021-12-03 06:26:24,United States,Miami,CB2,22799,Y, 
90967,24926,Rory Cameron,23,ti89,calculatortypes,Wallet,8,23.21,2021-06-01 08:26:24,Kuwait,Kuwait City,See Jane Work,61841,Y, 
17834,24508,Karlee Rivers,19,protractor,measurement,UPI,7,56.58,2021-03-15 14:26:24,Ecuador,Guayaquil,Urban Outfitters,99767,Y, 
59260,78505,Ralph Townsend,24,BAIIplus,calculatortypes,Wallet,8,23.21,2021-12-27 06:26:24,Japan,Ōsaka,This is Why I’m Broke,89325,Y, 
67369,54468,Darrell Orr,25,ti83plus,calculatortypes,null,5,68.23,2021-10-10 09:26:24,Thailand,Bangkok,Mod Cloth,64090,Y, 
20864,36013,Reece Berger,8,ink,officesupplies,UPI,7,56.58,2021-11-09 08:26:24,Jordan,Amman,Things Remembered,48593,N,Expired Card
78847,64584,Leonard Barton,22,ti84plus,calculatortypes,Wallet,4,12.56,2021-08-23 10:26:24,India,Mumbai,Urban Outfitters,10023,Y, 
55464,91816,Julio Bradley,10,clipboard,measurement,Card,1,14.2,2021-06-06 05:26:24,Pakistan,Karachi,Cavallini & Co.,61343,Y, 
94500,48414,Jamal Abbott,23,ti89,calculatortypes,Wallet,4,12.56,2021-07-20 09:26:24,United States,Charlotte,Supply Geeks,84029,Y, 
52400,25019,Hamza Conrad,5,staples,measurement,Wallet,8,23.21,2021-06-30 13:26:24,Sudan,Khartoum,Oh, Hello Friend,63955,Y, 
83204,17415,Lamar Berry,23,ti89,calculatortypes,UPI,3,4.32,2021-02-14 10:26:24,United States,Detroit,Twist Office Products,28145,Y, 
39290,38740,Simone Wood,20,basiccalculator,calculatortypes,Internet Banking,6,34.1,2021-11-29 14:26:24,United States,Austin,Animi Causa,96836,Y, 
23342,95630,Zachary Holt,2,pencil,writingutensils,UPI,3,4.32,2021-10-17 12:26:24,Egypt,Cairo,Cavallini & Co.,14133,Y, 
60959,14148,Esperanza Barajas,17,coloredpencil,writingutensils,UPI,3,4.32,2021-06-03 07:26:24,United States,Los Angeles,Oh, Hello Friend,51223,Y, 
82841,27515,Jamie Villarreal,12,eraser,writingutensils,null,6,34.1,2021-03-17 07:26:24,Japan,Tokyo,Glam & Paper,23901,N,Invalid CVV
64471,44341,Isabelle Mercado,23,ti89,calculatortypes,Card,5,68.23,2021-12-29 07:26:24,United States,Washington,Urban Outfitters,59108,N,Expired Card
53939,34692,Karla Zimmerman,18,ruler,measurement,Wallet,8,23.21,2021-08-24 13:26:24,North Korea,Pyongyang,Kate Spade,60455,N,Invalid Expiration Date
31101,28711,Kamron Gilmore,1,pen,writtingutensils,Wallet,4,12.56,2021-04-10 10:26:24,United States,Los Angeles,Knock Knock,96668,N,Insufficient Funds
50512,62057,Nash Dawson,13,marker,writingutensils,Card,5,68.23,2021-03-21 13:26:24,Egypt,Giza,Ikea,69348,Y, 
10747,46738,Courtney Brewer,25,ti83plus,calculatortypes,UPI,7,56.58,2021-01-03 09:26:24,United States,Phoenix,Fred and Friends,75047,Y, 
46938,73890,Kiley Pena,16,officechair,officesupplies,UPI,7,56.58,2021-02-01 14:26:24,Afghanistan,Kabul,Paper Source,30796,Y, 
21187,94849,Chad Craig,8,ink,officesupplies,Internet Banking,6,34.1,2021-09-18 12:26:24,South Korea,Seoul,See Jane Work,31443,Y, 
44646,74707,Josh Mathews,16,officechair,officesupplies,Card,1,14.2,2021-07-03 13:26:24,China,Chongzuo,Paperchase,27687,Y, 
77263,74320,Cadence Huff,7,clip,officesupplies,Card,1,14.2,2021-04-16 09:26:24,China,Fuzhou,Ban.Do,17802,Y, 
92688,16213,Micah Patrick,18,ruler,measurement,null,4,12.56,2021-10-12 12:26:24,Yemen,Sanaa,Ikea,35326,Y, 
99547,27040,Jarrett Weiss,22,ti84plus,calculatortypes,Card,5,68.23,2021-09-23 06:26:24,United States,New York,W.B. Mason,11933,N,Invalid Account #
48051,75625,Jacob Carr,11,bin,officesupplies,Card,1,14.2,2021-06-18 11:26:24,United States,Cleveland,Office Depot and Office Max,95941,Y, 
15291,58625,Braylen Mccoy,8,ink,officesupplies,UPI,7,56.58,2021-04-11 14:26:24,United States,Philadelphia,Mochi Things,82971,Y, 
67622,70518,Jayvion Salas,18,ruler,measurement,UPI,3,4.32,2021-01-23 08:26:24,Guatemala,Guatemala City,See Jane Work,96027,Y, 
97330,90509,Shannon Rowe,23,ti89,calculatortypes,UPI,3,4.32,2021-11-07 12:26:24,China,Guangyuan,Shoplet,93478,N,Invalid CVV
69423,44369,Selena Lane,9,leadpen,writingutensils,Card,5,68.23,2021-08-01 08:26:24,United States,Brooklyn,Idlewild Co.,92070,Y, 
15772,11941,Alexandra Cabrera,25,ti83plus,calculatortypes,Wallet,8,23.21,2021-01-28 09:26:24,United States,Phoenix,Office Depot and Office Max,93158,Y, 
######,90510,Lilia Wilkerson,9,leadpen,writingutensils,Card,1,14.2,2021-11-11 14:26:24,United States,Washington,Cavallini & Co.,64701,Y, 
43941,33038,John Salas,2,pencil,writingutensils,Card,1,14.2,2021-08-25 08:26:24,Afghanistan,Kabul,Urban Outfitters,16555,Y, 
36606,75060,Trystan Jacobs,6,folder,officesupplies,null,8,23.21,2021-06-09 07:26:24,Brazil,San Paulo,Uline,51045,N,Expired Card
74065,46417,Aron Stanley,6,folder,officesupplies,UPI,7,56.58,2021-07-08 13:26:24,Taiwan,Taichung,Supply Geeks,43565,Y, 
93834,81732,Britney Kirk,25,ti83plus,calculatortypes,Internet Banking,6,34.1,2021-04-22 08:26:24,United States,Houston,This is Why I’m Broke,77007,Y, 
91044,92905,Mason Hendrix,25,ti83plus,calculatortypes,Wallet,8,23.21,2021-02-03 08:26:24,Pakistan,Faisalabad,Tokyo Pen Shop,49349,Y, 
69952,18646,Eleanor Cherry,13,marker,writingutensils,Internet Banking,6,34.1,2021-11-17 12:26:24,United States,Philadelphia,Think Geek,43549,Y, 
65896,27170,Simone Wood,22,ti84plus,calculatortypes,Card,1,14.2,2021-05-16 14:26:24,United States,Boston,Dude I Want That,13488,Y, 
54996,18117,Bella Barron,4,artpaper,paper,Internet Banking,2,60.18,2021-02-27 10:26:24,United Arab Emirates,Dubai,West Elm,54683,Y, 
25077,62392,Owen Becker,1,pen,writtingutensils,Card,1,14.2,2021-12-11 07:26:24,India,Patna,Gallery Leather,98343,N,Limit Exceeded
10400,23087,Owen Becker,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-11-02 10:26:24,Morocco,Casablanca,Office Depot and Office Max,14790,N,Invalid Expiration Date
31505,16214,Aedan Ferrell,25,ti83plus,calculatortypes,UPI,3,4.32,2021-04-18 14:26:24,South Korea,Incheon,Things Remembered,15156,Y, 
46429,96885,Eden Benjamin,3,crayons,writingutensils,null,7,56.58,2021-01-30 05:26:24,Thailand,Bangkok,Knock Knock,28420,Y, 
59753,20823,Francesca Wu,23,ti89,calculatortypes,UPI,7,56.58,2021-11-13 14:26:24,China,Guangzhou,Gallery Leather,34828,Y, 
94580,54705,Zachariah Reynolds,5,staples,measurement,Card,5,68.23,2021-05-12 07:26:24,Yemen,Sanaa,Muji,77756,Y, 
25481,87836,Aniya Gay,14,gridpaper,paper,Internet Banking,2,60.18,2021-02-23 12:26:24,United States,Philadelphia,Gallery Leather,48167,Y, 
36207,58822,Amara Durham,23,ti89,calculatortypes,UPI,7,56.58,2021-12-07 12:26:24,Cambodia,Phnom Penh,Twist Office Products,43125,Y, 
56721,54452,Israel Finley,24,BAIIplus,calculatortypes,Internet Banking,2,60.18,2021-09-01 05:26:24,United States,Austin,Shoplet,69941,Y, 
20804,26438,Jarrett Weiss,13,marker,writingutensils,Card,5,68.23,2021-11-28 08:26:24,Indonesia,Jakarta,Poppin,95112,Y, 
93023,34552,Alexia Mcmahon,8,ink,officesupplies,UPI,3,4.32,2021-08-23 06:26:24,United States,Houston,Costco,70152,Y, 
78230,68373,Braxton Ball,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-06-06 07:26:24,United States,Los Angeles,W.B. Mason,32835,Y, 
21790,89790,Ann Bryant,13,marker,writingutensils,UPI,3,4.32,2021-03-20 13:26:24,United States,New York,Moleskine,24327,Y, 
62002,64556,Jayleen Drake,7,clip,officesupplies,null,1,14.2,2021-09-16 06:26:24,Russia,Yekaterinburg,CB2,98912,N,Invalid Account #
96311,16284,Gracelyn Campbell,9,leadpen,writingutensils,Internet Banking,2,60.18,2021-06-30 05:26:24,United States,Houston,Dude I Want That,27319,Y, 
27486,57194,Timothy Rangel,23,ti89,calculatortypes,Card,5,68.23,2021-04-13 12:26:24,United States,Dallas,Glam & Paper,93141,Y, 
58620,28335,Jayvion Conley,6,folder,officesupplies,Card,5,68.23,2021-01-25 09:26:24,Algeria,Algiers,Mod Cloth,84514,Y, 
23224,33604,Darrell Orr,12,eraser,writingutensils,Wallet,4,12.56,2021-02-24 08:26:24,United States,Chicago,Catching Fireflies,78442,N,Invalid Expiration Date
60160,72296,Lamar Berry,10,clipboard,measurement,UPI,7,56.58,2021-10-11 12:26:24,Taiwan,Taichung,Kate Spade,76740,Y, 
41896,60938,Damien Dean,1,pen,writtingutensils,Internet Banking,2,60.18,2021-05-28 10:26:24,Italy,Rome,Staples,85393,Y, 
36442,67299,Zachariah Reynolds,12,eraser,writingutensils,UPI,7,56.58,2021-11-24 14:26:24,Mexico,Mexico City,Walmart,13574,Y, 
41087,17041,Dale Tran,5,staples,measurement,Wallet,8,23.21,2021-09-07 11:26:24,Bolivia,La Paz,Twist Office Products,26332,Y, 
50985,36918,Judith Johnson,19,protractor,measurement,Card,5,68.23,2021-08-18 07:26:24,United States,Chicago,Supply Geeks,14276,Y, 
20605,54545,Garrett Avery,12,eraser,writingutensils,null,7,56.58,2021-06-01 10:26:24,Algeria,Algiers,Poppin,81838,Y, 
85918,10450,Maci Farmer,4,artpaper,paper,Internet Banking,6,34.1,2021-07-01 11:26:24,United States,Charlotte,Gallery Leather,56767,Y, 
44111,59863,Dayami Glover,12,eraser,writingutensils,Card,1,14.2,2021-04-14 12:26:24,United States,Miami,Animi Causa,79778,Y, 
58433,57348,Anastasia Mckinney,13,marker,writingutensils,UPI,7,56.58,2021-01-27 07:26:24,Jordan,Amman,Paperchase,37204,Y, 
87579,68006,Selena Lane,15,typingpaper,paper,UPI,7,56.58,2021-11-10 05:26:24,United States,Austin,Glam & Paper,65029,Y, 
15320,40043,Barrett Salinas,22,ti84plus,calculatortypes,Internet Banking,2,60.18,2021-05-08 08:26:24,North Korea,Pyongyang,Office Depot and Office Max,12149,Y, 
27648,40129,Catherine Odonnell,8,ink,officesupplies,Wallet,8,23.21,2021-12-23 06:26:24,Japan,Tokyo,Fred and Friends,42490,Y, 
83103,61431,Byron Pitts,1,pen,writtingutensils,Internet Banking,6,34.1,2021-10-07 13:26:24,China,Chengde,Catching Fireflies,31317,N,Invalid CVV
82159,59395,Anabelle Scott,9,leadpen,writingutensils,Wallet,8,23.21,2021-07-21 11:26:24,Iraq,Baghdad,Perpetual Kid,17831,N,Invalid Expiration Date
36611,36054,Sterling Booth,25,ti83plus,calculatortypes,Internet Banking,2,60.18,2021-09-16 13:26:24,China,Meishan,Walmart,23889,N,Invalid Expiration Date
12090,18594,Lina Mcgee,4,artpaper,paper,null,6,34.1,2021-06-30 06:26:24,United States,Miami,Catching Fireflies,25655,Y, 
13028,96829,Delaney Haley,11,bin,officesupplies,Internet Banking,6,34.1,2021-04-13 09:26:24,Hong Kong,Hong Kong,Tokyo Pen Shop,73157,Y, 
28204,67022,Ralph Shepard,7,clip,officesupplies,Wallet,4,12.56,2021-08-13 05:26:24,United States,Atlanta,Office Supply,19829,Y, 
38219,88025,Lilah King,16,officechair,officesupplies,Internet Banking,6,34.1,2021-05-27 08:26:24,United States,Los Angeles,Twist Office Products,87426,Y, 
47633,59270,Isabell Osborne,8,ink,officesupplies,UPI,7,56.58,2021-03-10 08:26:24,United States,Minneapolis,The Container Store,55510,Y, 
51557,62181,Danna Stein,8,ink,officesupplies,Card,5,68.23,2021-12-22 10:26:24,Cuba,Havana,Uline,52153,Y, 
92636,82458,Izayah Bailey,15,typingpaper,paper,Internet Banking,6,34.1,2021-01-21 14:26:24,Ecuador,Guayaquil,Staples,12949,Y, 
53974,72539,Willie Faulkner,23,ti89,calculatortypes,Card,1,14.2,2021-11-04 09:26:24,Pakistan,Rawalpindi,Uline,28627,Y, 
79440,57251,Pranav Gaines,8,ink,officesupplies,Card,1,14.2,2021-08-18 07:26:24,United States,Atlanta,Paperchase,35375,Y, 
65554,54426,Kendal Daniel,14,gridpaper,paper,UPI,3,4.32,2021-06-02 14:26:24,Brazil,Rio de Janeiro,Kate Spade,84606,Y, 
27944,80308,Briley Edwards,16,officechair,officesupplies,null,3,4.32,2021-11-28 06:26:24,Hong Kong,Hong Kong,Wayfair,84888,Y, 
34289,46061,Cole Kaiser,15,typingpaper,paper,Wallet,4,12.56,2021-09-11 09:26:24,United States,Chicago,Glam & Paper,50470,Y, 
71094,78057,Zoie Estrada,3,crayons,writingutensils,Card,1,14.2,2021-10-01 10:26:24,China,Yongzhou,The Container Store,49228,Y, 
98494,18918,Kole Bird,13,marker,writingutensils,UPI,3,4.32,2021-04-09 10:26:24,United States,Chicago,Muji,25469,Y, 
89994,51983,Ahmed Charles,8,ink,officesupplies,Wallet,4,12.56,2021-05-09 05:26:24,Sudan,Khartoum,Paperchase,95834,Y, 
99536,12976,Isabelle Mercado,20,basiccalculator,calculatortypes,Wallet,8,23.21,2021-02-20 14:26:24,Brazil,Rio de Janeiro,Office Depot and Office Max,38469,N,Expired Card
85057,57665,Zachariah Reynolds,8,ink,officesupplies,Internet Banking,2,60.18,2021-12-04 10:26:24,United States,Washington,Perpetual Kid,72491,N,Limit Exceeded
67489,28109,Dean Henry,10,clipboard,measurement,Internet Banking,2,60.18,2021-09-17 12:26:24,Russia,Saint Petersburg,Mochi Things,40831,Y, 
34667,39381,Deandre Macdonald,20,basiccalculator,calculatortypes,Wallet,8,23.21,2021-03-16 13:26:24,United States,Baltimore,Mochi Things,72684,Y, 
61123,26326,India Riley,17,coloredpencil,writingutensils,UPI,3,4.32,2021-12-28 08:26:24,Philippines,Quezon City,Walmart,26958,Y, 
25976,37443,Regina Nielsen,5,staples,measurement,null,5,68.23,2021-09-22 09:26:24,United States,Chicago,W.B. Mason,22038,Y, 
69960,45971,Izaiah Cortez,13,marker,writingutensils,UPI,3,4.32,2021-07-06 13:26:24,United States,Houston,Rifle Paper Co.,18755,Y, 
95366,72781,Tyrese Floyd,10,clipboard,measurement,Wallet,8,23.21,2021-08-05 08:26:24,United States,Atlanta,Costco,33904,Y, 
57047,65833,Georgia Lowe,4,artpaper,paper,UPI,3,4.32,2021-05-19 06:26:24,Algeria,Algiers,Think Geek,66453,N,Invalid Expiration Date
42199,96489,Brynn Hood,8,ink,officesupplies,Card,5,68.23,2021-03-02 11:26:24,Dominican Republic,Santo Domingo,Ultimate Office,69471,Y, 
35724,43265,Lucille Jennings,2,pencil,writingutensils,Card,5,68.23,2021-12-14 14:26:24,India,Cawnpore,Crate & Barrel,55011,Y, 
68065,44596,Esperanza Barnett,5,staples,measurement,Card,5,68.23,2021-06-12 09:26:24,Peru,Lima,See Jane Work,34178,Y, 
64847,85866,Maximillian Flores,18,ruler,measurement,Internet Banking,6,34.1,2021-03-26 11:26:24,Egypt,Giza,Oh, Hello Friend,10797,Y, 
30471,68589,Kelsey Hull,18,ruler,measurement,Internet Banking,2,60.18,2021-01-07 14:26:24,China,Shaoguan,Twist Office Products,93888,Y, 
40349,81847,John Hancock,25,ti83plus,calculatortypes,Card,1,14.2,2021-10-21 10:26:24,Argentina,Buenos Aires,Oh, Hello Friend,41747,Y, 
54648,94909,Braylen Mccoy,19,protractor,measurement,null,3,4.32,2021-07-12 08:26:24,South Korea,Incheon,Catching Fireflies,76214,Y, 
31133,72823,Aryanna Shepard,13,marker,writingutensils,Card,1,14.2,2021-04-26 12:26:24,Bangladesh,Dhaka,This is Why I’m Broke,67194,Y, 
75166,46950,Matias Michael,3,crayons,writingutensils,Internet Banking,2,60.18,2021-02-07 06:26:24,Mexico,Guadalajara,Uline,41785,Y, 
99593,90285,Jonah Sloan,12,eraser,writingutensils,Internet Banking,2,60.18,2021-11-21 13:26:24,Pakistan,Faisalabad,Night Owl Paper Goods,50735,Y, 
23737,78804,Anabelle Scott,6,folder,officesupplies,Card,5,68.23,2021-05-20 09:26:24,United States,Pittsburgh,Mod Cloth,38373,Y, 
92850,93280,Randall Castillo,16,officechair,officesupplies,Card,5,68.23,2021-04-30 07:26:24,United Arab Emirates,Dubai,Think Geek,12915,Y, 
27207,29180,Slade Wilkins,8,ink,officesupplies,UPI,7,56.58,2021-02-11 07:26:24,India,Mumbai,Knock Knock,22101,Y, 
61046,45330,Jase Parks,16,officechair,officesupplies,Wallet,4,12.56,2021-11-17 13:26:24,United States,Los Angeles,This is Why I’m Broke,88688,N,Limit Exceeded
65565,26343,Briley Edwards,23,ti89,calculatortypes,UPI,7,56.58,2021-12-06 14:26:24,China,Guangzhou,Paper Source,41220,Y, 
53411,68770,Timothy Rangel,14,gridpaper,paper,UPI,7,56.58,2021-06-14 05:26:24,United States,Atlanta,Dude I Want That,72722,Y, 
97638,17940,Rashad Reese,7,clip,officesupplies,null,7,56.58,2021-03-28 13:26:24,United States,Washington,Glam & Paper,16716,Y, 
76763,24995,Nick Bruce,23,ti89,calculatortypes,Card,5,68.23,2021-09-24 07:26:24,United States,Los Angeles,Oh, Hello Friend,22387,N,Invalid Expiration Date
60632,80600,Lewis Rice,7,clip,officesupplies,Wallet,8,23.21,2021-07-08 07:26:24,Turkey,Istanbul,Tokyo Pen Shop,30711,Y, 
47472,13815,Jonah Sloan,25,ti83plus,calculatortypes,Wallet,4,12.56,2021-04-21 06:26:24,Bolivia,La Paz,Walmart,24780,Y, 
40268,40306,Siena Martin,8,ink,officesupplies,Wallet,4,12.56,2021-02-02 08:26:24,Egypt,Cairo,Cavallini & Co.,26974,Y, 
70979,76908,Ralph Townsend,12,eraser,writingutensils,UPI,7,56.58,2021-03-04 07:26:24,Russia,Saint Petersburg,Target,92298,Y, 
38772,44225,Hudson Lutz,24,BAIIplus,calculatortypes,Card,1,14.2,2021-12-16 11:26:24,United States,Minneapolis,Night Owl Paper Goods,72834,Y, 
26495,35156,Ulises Mason,16,officechair,officesupplies,Internet Banking,2,60.18,2021-09-30 06:26:24,India,Delhi,Kate Spade,51150,Y, 
47308,76049,Jazlene Bailey,5,staples,measurement,Card,1,14.2,2021-07-14 14:26:24,United States,San Francisco,Perpetual Kid,77816,Y, 
95676,57923,Paityn Andrews,21,ti84,calculatortypes,Wallet,4,12.56,2021-01-09 14:26:24,China,Shaoguan,Office Supply,91689,Y, 
99823,60272,Pranav Gaines,4,artpaper,paper,null,5,68.23,2021-10-24 12:26:24,China,Chengde,Twist Office Products,16398,Y, 
32141,80027,Leo Burke,19,protractor,measurement,Internet Banking,6,34.1,2021-08-07 06:26:24,Yemen,Sanaa,Office Depot and Office Max,70792,Y, 
13424,15547,Moriah Roach,21,ti84,calculatortypes,Wallet,8,23.21,2021-05-21 13:26:24,Russia,Saint Petersburg,Tokyo Pen Shop,38800,Y, 
88232,41215,Casey Cantrell,5,staples,measurement,Wallet,4,12.56,2021-06-20 09:26:24,United States,Atlanta,Mod Cloth,37304,Y, 
93691,41560,Aron Stanley,7,clip,officesupplies,Internet Banking,2,60.18,2021-04-22 09:26:24,Russia,Yekaterinburg,Moleskine,89064,Y, 
25173,71423,Maximus Figueroa,4,artpaper,paper,Internet Banking,2,60.18,2021-02-04 13:26:24,South Korea,Busan,Perpetual Kid,14951,Y, 
77502,19187,Leroy Page,18,ruler,measurement,Wallet,8,23.21,2021-11-18 13:26:24,United Kingdom,London,Knock Knock,15370,Y, 
44648,38113,Kiley Mcconnell,8,ink,officesupplies,UPI,3,4.32,2021-05-16 07:26:24,United States,Austin,Costco,39945,Y, 
86576,69196,Cole Kaiser,22,ti84plus,calculatortypes,Internet Banking,6,34.1,2021-02-28 07:26:24,South Korea,Busan,Urban Outfitters,80860,Y, 
12471,51380,Sawyer Reynolds,16,officechair,officesupplies,Wallet,8,23.21,2021-12-12 05:26:24,China,Shaoguan,West Elm,47800,N,Limit Exceeded
72124,24091,Shawn Boyer,19,protractor,measurement,null,2,60.18,2021-09-25 07:26:24,Jordan,Amman,Cavallini & Co.,28729,Y, 
33881,28464,Joy Drake,3,crayons,writingutensils,Wallet,8,23.21,2021-06-16 06:26:24,Thailand,Bangkok,Oh, Hello Friend,39994,Y, 
